order_id,order_time,customer_id,customer_name,is_member,product_id,product_name,category,quantity,unit_price,sales_amount,unit_cost,cost_amount,profit
O0263,2026-08-07 17:58:00,C029,ลูกค้า 29,True,W04,ชาเขียว,เครื่องดื่ม,3,25,75,15,45,30
O0263,2026-08-07 17:58:00,C029,ลูกค้า 29,True,S05,คุกกี้,ขนม,3,18,54,12,36,18
O0264,2026-08-09 08:27:00,C007,ลูกค้า 7,False,S08,ถั่วอบ,ขนม,4,19,76,8,32,44
O0264,2026-08-09 08:27:00,C007,ลูกค้า 7,False,S05,คุกกี้,ขนม,4,18,72,12,48,24
O0265,2026-08-14 18:35:00,C019,ลูกค้า 19,True,S10,เค้ก,ขนม,3,21,63,13,39,24
O0265,2026-08-14 18:35:00,C019,ลูกค้า 19,True,S01,มันฝรั่งทอด,ขนม,3,18,54,12,36,18
O0265,2026-08-14 18:35:00,C019,ลูกค้า 19,True,S06,ข้าวเกรียบ,ขนม,2,25,50,10,20,30
O0266,2026-08-08 20:20:00,C047,ลูกค้า 47,True,S07,เยลลี่,ขนม,3,25,75,18,54,21
O0266,2026-08-08 20:20:00,C047,ลูกค้า 47,True,S10,เค้ก,ขนม,4,21,84,13,52,32
O0266,2026-08-08 20:20:00,C047,ลูกค้า 47,True,S04,เวเฟอร์,ขนม,3,18,54,13,39,15
O0267,2026-08-06 11:46:00,C005,ลูกค้า 5,True,S10,เค้ก,ขนม,3,21,63,13,39,24
O0267,2026-08-06 11:46:00,C005,ลูกค้า 5,True,S07,เยลลี่,ขนม,2,25,50,18,36,14
O0268,2026-08-15 15:54:00,C044,ลูกค้า 44,True,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,4,17,68,7,28,40
O0269,2026-08-01 19:15:00,C029,ลูกค้า 29,True,S04,เวเฟอร์,ขนม,2,18,36,13,26,10
O0269,2026-08-01 19:15:00,C029,ลูกค้า 29,True,S06,ข้าวเกรียบ,ขนม,1,25,25,10,10,15
O0270,2026-08-01 18:34:00,C050,ลูกค้า 50,False,S09,ขนมแท่ง,ขนม,2,29,58,19,38,20
O0270,2026-08-01 18:34:00,C050,ลูกค้า 50,False,S04,เวเฟอร์,ขนม,2,18,36,13,26,10
O0270,2026-08-01 18:34:00,C050,ลูกค้า 50,False,S10,เค้ก,ขนม,2,21,42,13,26,16
O0271,2026-08-04 08:07:00,C004,ลูกค้า 4,True,S04,เวเฟอร์,ขนม,4,18,72,13,52,20
O0271,2026-08-04 08:07:00,C004,ลูกค้า 4,True,S05,คุกกี้,ขนม,4,18,72,12,48,24
O0271,2026-08-04 08:07:00,C004,ลูกค้า 4,True,S09,ขนมแท่ง,ขนม,3,29,87,19,57,30
O0272,2026-08-27 07:41:00,C020,ลูกค้า 20,False,S04,เวเฟอร์,ขนม,3,18,54,13,39,15
O0272,2026-08-27 07:41:00,C020,ลูกค้า 20,False,S05,คุกกี้,ขนม,4,18,72,12,48,24
O0273,2026-08-27 10:07:00,C021,ลูกค้า 21,True,S07,เยลลี่,ขนม,1,25,25,18,18,7
O0273,2026-08-27 10:07:00,C021,ลูกค้า 21,True,S09,ขนมแท่ง,ขนม,1,29,29,19,19,10
O0273,2026-08-27 10:07:00,C021,ลูกค้า 21,True,S04,เวเฟอร์,ขนม,3,18,54,13,39,15
O0273,2026-08-27 10:07:00,C021,ลูกค้า 21,True,S01,มันฝรั่งทอด,ขนม,2,18,36,12,24,12
O0274,2026-08-13 21:17:00,C029,ลูกค้า 29,True,S03,ช็อกโกแลต,ขนม,4,30,120,16,64,56
O0274,2026-08-13 21:17:00,C029,ลูกค้า 29,True,W01,น้ำดื่ม,เครื่องดื่ม,2,21,42,15,30,12
O0274,2026-08-13 21:17:00,C029,ลูกค้า 29,True,S01,มันฝรั่งทอด,ขนม,4,18,72,12,48,24
O0274,2026-08-13 21:17:00,C029,ลูกค้า 29,True,S02,ขนมปังกรอบ,ขนม,3,23,69,17,51,18
O0275,2026-08-03 13:23:00,C021,ลูกค้า 21,True,S08,ถั่วอบ,ขนม,2,19,38,8,16,22
O0275,2026-08-03 13:23:00,C021,ลูกค้า 21,True,W01,น้ำดื่ม,เครื่องดื่ม,3,21,63,15,45,18
O0275,2026-08-03 13:23:00,C021,ลูกค้า 21,True,S06,ข้าวเกรียบ,ขนม,4,25,100,10,40,60
O0275,2026-08-03 13:23:00,C021,ลูกค้า 21,True,S07,เยลลี่,ขนม,1,25,25,18,18,7
O0276,2026-08-24 18:51:00,C003,ลูกค้า 3,True,W05,เครื่องดื่มวิตามิน,เครื่องดื่ม,3,17,51,7,21,30
O0276,2026-08-24 18:51:00,C003,ลูกค้า 3,True,W03,น้ำอัดลม,เครื่องดื่ม,3,13,39,6,18,21
O0277,2026-08-04 18:23:00,C024,ลูกค้า 24,False,S05,คุกกี้,ขนม,1,18,18,12,12,6
O0277,2026-08-04 18:23:00,C024,ลูกค้า 24,False,S02,ขนมปังกรอบ,ขนม,4,23,92,17,68,24
O0278,2026-08-23 09:50:00,C010,ลูกค้า 10,False,W01,น้ำดื่ม,เครื่องดื่ม,3,21,63,15,45,18
O0278,2026-08-23 09:50:00,C010,ลูกค้า 10,False,W03,น้ำอัดลม,เครื่องดื่ม,2,13,26,6,12,14
O0279,2026-08-12 07:05:00,C032,ลูกค้า 32,False,W04,ชาเขียว,เครื่องดื่ม,4,25,100,15,60,40
O0279,2026-08-12 07:05:00,C032,ลูกค้า 32,False,S07,เยลลี่,ขนม,2,25,50,18,36,14
O0280,2026-08-19 14:05:00,C021,ลูกค้า 21,True,S02,ขนมปังกรอบ,ขนม,2,23,46,17,34,12
O0280,2026-08-19 14:05:00,C021,ลูกค้า 21,True,S03,ช็อกโกแลต,ขนม,3,30,90,16,48,42
O0280,2026-08-19 14:05:00,C021,ลูกค้า 21,True,S09,ขนมแท่ง,ขนม,2,29,58,19,38,20
O0281,2026-08-11 16:42:00,C020,ลูกค้า 20,False,S01,มันฝรั่งทอด,ขนม,4,18,72,12,48,24
O0281,2026-08-11 16:42:00,C020,ลูกค้า 20,False,S07,เยลลี่,ขนม,4,25,100,18,72,28
O0282,2026-08-07 12:32:00,C030,ลูกค้า 30,True,W01,น้ำดื่ม,เครื่องดื่ม,1,21,21,15,15,6
O0282,2026-08-07 12:32:00,C030,ลูกค้า 30,True,S07,เยลลี่,ขนม,4,25,100,18,72,28
O0282,2026-08-07 12:32:00,C030,ลูกค้า 30,True,S09,ขนมแท่ง,ขนม,1,29,29,19,19,10
O0282,2026-08-07 12:32:00,C030,ลูกค้า 30,True,W04,ชาเขียว,เครื่องดื่ม,3,25,75,15,45,30
O0283,2026-08-13 21:52:00,C006,ลูกค้า 6,True,S06,ข้าวเกรียบ,ขนม,4,25,100,10,40,60
O0283,2026-08-13 21:52:00,C006,ลูกค้า 6,True,S05,คุกกี้,ขนม,1,18,18,12,12,6
O0283,2026-08-13 21:52:00,C006,ลูกค้า 6,True,S04,เวเฟอร์,ขนม,4,18,72,13,52,20
O0283,2026-08-13 21:52:00,C006,ลูกค้า 6,True,W03,น้ำอัดลม,เครื่องดื่ม,3,13,39,6,18,21
O0284,2026-08-27 10:02:00,C019,ลูกค้า 19,True,S06,ข้าวเกรียบ,ขนม,3,25,75,10,30,45
O0285,2026-08-18 07:19:00,C001,ลูกค้า 1,True,S03,ช็อกโกแลต,ขนม,1,30,30,16,16,14
O0285,2026-08-18 07:19:00,C001,ลูกค้า 1,True,W03,น้ำอัดลม,เครื่องดื่ม,2,13,26,6,12,14
O0286,2026-08-25 21:50:00,C019,ลูกค้า 19,True,S07,เยลลี่,ขนม,3,25,75,18,54,21
O0286,2026-08-25 21:50:00,C019,ลูกค้า 19,True,S08,ถั่วอบ,ขนม,4,19,76,8,32,44
O0286,2026-08-25 21:50:00,C019,ลูกค้า 19,True,S06,ข้าวเกรียบ,ขนม,3,25,75,10,30,45
O0286,2026-08-25 21:50:00,C019,ลูกค้า 19,True,S09,ขนมแท่ง,ขนม,2,29,58,19,38,20
O0287,2026-08-11 08:21:00,C017,ลูกค้า 17,False,S09,ขนมแท่ง,ขนม,1,29,29,19,19,10
O0288,2026-08-09 12:54:00,C024,ลูกค้า 24,False,S04,เวเฟอร์,ขนม,2,18,36,13,26,10
O0289,2026-08-05 13:40:00,C036,ลูกค้า 36,False,S01,มันฝรั่งทอด,ขนม,2,18,36,12,24,12
O0289,2026-08-05 13:40:00,C036,ลูกค้า 36,False,W02,น้ำแร่,เครื่องดื่ม,3,17,51,7,21,30
O0290,2026-08-15 17:02:00,C043,ลูกค้า 43,True,S08,ถั่วอบ,ขนม,3,19,57,8,24,33
O0290,2026-08-15 17:02:00,C043,ลูกค้า 43,True,S03,ช็อกโกแลต,ขนม,2,30,60,16,32,28
O0291,2026-08-11 21:19:00,C035,ลูกค้า 35,True,W02,น้ำแร่,เครื่องดื่ม,2,17,34,7,14,20
O0291,2026-08-11 21:19:00,C035,ลูกค้า 35,True,S06,ข้าวเกรียบ,ขนม,4,25,100,10,40,60
O0291,2026-08-11 21:19:00,C035,ลูกค้า 35,True,S04,เวเฟอร์,ขนม,1,18,18,13,13,5
O0291,2026-08-11 21:19:00,C035,ลูกค้า 35,True,W04,ชาเขียว,เครื่องดื่ม,1,25,25,15,15,10
O0292,2026-08-13 20:02:00,C036,ลูกค้า 36,False,W04,ชาเขียว,เครื่องดื่ม,2,25,50,15,30,20
O0292,2026-08-13 20:02:00,C036,ลูกค้า 36,False,S09,ขนมแท่ง,ขนม,3,29,87,19,57,30
O0293,2026-08-24 07:04:00,C004,ลูกค้า 4,True,S09,ขนมแท่ง,ขนม,1,29,29,19,19,10
O0293,2026-08-24 07:04:00,C004,ลูกค้า 4,True,S04,เวเฟอร์,ขนม,2,18,36,13,26,10
O0293,2026-08-24 07:04:00,C004,ลูกค้า 4,True,W04,ชาเขียว,เครื่องดื่ม,3,25,75,15,45,30
O0294,2026-08-07 08:51:00,C003,ลูกค้า 3,True,S10,เค้ก,ขนม,2,21,42,13,26,16
O0294,2026-08-07 08:51:00,C003,ลูกค้า 3,True,W03,น้ำอัดลม,เครื่องดื่ม,1,13,13,6,6,7
O0294,2026-08-07 08:51:00,C003,ลูกค้า 3,True,S09,ขนมแท่ง,ขนม,4,29,116,19,76,40
O0294,2026-08-07 08:51:00,C003,ลูกค้า 3,True,S02,ขนมปังกรอบ,ขนม,1,23,23,17,17,6
O0295,2026-08-13 19:16:00,C038,ลูกค้า 38,False,S09,ขนมแท่ง,ขนม,2,29,58,19,38,20
O0296,2026-08-07 10:52:00,C038,ลูกค้า 38,False,S10,เค้ก,ขนม,4,21,84,13,52,32
O0297,2026-08-17 11:04:00,C007,ลูกค้า 7,False,W02,น้ำแร่,เครื่องดื่ม,3,17,51,7,21,30
O0298,2026-08-18 13:36:00,C013,ลูกค้า 13,False,S03,ช็อกโกแลต,ขนม,1,30,30,16,16,14
O0298,2026-08-18 13:36:00,C013,ลูกค้า 13,False,S09,ขนมแท่ง,ขนม,3,29,87,19,57,30
O0298,2026-08-18 13:36:00,C013,ลูกค้า 13,False,S05,คุกกี้,ขนม,1,18,18,12,12,6
O0299,2026-08-28 08:39:00,C021,ลูกค้า 21,True,W02,น้ำแร่,เครื่องดื่ม,1,17,17,7,7,10
O0299,2026-08-28 08:39:00,C021,ลูกค้า 21,True,S03,ช็อกโกแลต,ขนม,4,30,120,16,64,56
O0300,2026-08-05 11:23:00,C043,ลูกค้า 43,True,W01,น้ำดื่ม,เครื่องดื่ม,3,21,63,15,45,18
